GAIN_MARGIN_DB,LOOP_GAIN_DB,PHASE_MARGIN_DEG,POWER_UW,PSRR_DB,PSRR_WC_DB,TC,VREF,c_GainMargin_min,c_LoopGain_min,c_PhaseMargin_min,c_Power_max,c_TC_max,c_VREF_max,c_VREF_min,is_feasible,penalty,sim_failure,sim_ok,viol_gain_margin,viol_loop_gain,viol_phase_margin,viol_power,viol_tc,viol_vref,x_iss,x_l_all,x_vbnv,x_w_ncasc,x_w_pass,x_w_pdiff,x_w_pmir
12.983,51.0823,46.38900000000001,108.7327,51.63881,-11.6671,32.68361,1.216994,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,31.3763972056841,3.925,1.339783794091548,23.43,16.185000000000002,35.945,34.35
23.1512,39.4271,80.724,83.69287,28.62844,-8.23378,103.7794,1.240335,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,22.40859549235898,4.335000000000001,1.5529125584582504,24.17,72.41,1.125,7.635
31.8355,33.1679,81.1976,74.13988,35.36307,-4.35648,56.17738,1.211099,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,19.434988374775482,6.505000000000001,1.1496542560740302,14.705,10.76,6.335,17.18
8.28281,47.1377,39.74000000000001,127.5996,51.74367,-9.03751,28.87549,1.222385,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,37.863649474798166,5.6450000000000005,1.4891270744087897,10.66,71.42500000000001,38.475,20.5
1.66787,53.7206,9.193999999999988,111.0112,65.29599,12.5207,25.83574,1.219124,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,32.1404847226432,0.915,1.2271364965429803,29.62,78.795,26.865000000000002,23.475
21.7937,33.0745,79.367,120.5701,22.36986,-9.5597,185.5348,1.265041,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,34.92535597224516,6.855,1.5156899913305395,36.07,37.07,2.2800000000000002,6.775
36.6171,33.755,84.7658,35.12351,37.222,-1.15172,54.30062,1.211661,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,5.881418418581023,6.735,1.0001753072662805,7.37,9.31,3.24,8.3
15.3615,43.8802,54.900999999999996,97.83466,60.54305,-9.66757,31.22478,1.220476,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,1,0,27.55110930902675,5.78,1.5571764312391347,23.330000000000002,51.295,32.879999999999995,22.19
17.7212,34.8535,60.491,126.2075,51.29888,-7.29282,50.87622,1.214832,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,37.4701622876585,7.920000000000001,1.3937271212765774,24.115000000000002,16.814999999999998,36.395,26.39
11.8922,49.9391,53.729,124.4544,56.96711,3.711866,28.48409,1.219394,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,1,0,36.80659040104719,4.785,1.0883229033955524,7.92,48.925000000000004,13.85,29.27
7.21701,52.4589,39.178,106.8304,57.87224,-3.02027,27.86417,1.219335,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,30.6875381608917,5.355,0.9317350338902948,26.310000000000002,84.87,31.395,32.625
18.5425,44.6525,59.909000000000006,71.58767,62.42871,-7.2009,25.20312,1.225197,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,0,1,18.382575100372673,6.44,1.5359180173387985,18.545,54.655,29.845,6.055
8.83509,53.1139,46.73599999999999,116.0881,38.18717,-5.77338,26.69779,1.223799,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,33.85010246444364,6.015000000000001,1.235679755217278,4.925000000000001,78.385,30.53,9.355
17.5297,38.8167,62.0,125.7132,56.97405,-7.17737,36.6241,1.220756,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,37.228180681572034,7.045000000000001,1.6848971484044957,16.62,45.76,21.715,33.565
22.0962,38.8659,74.966,90.39319,49.59689,4.389095,52.01227,1.220458,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,24.967494100076767,6.675000000000001,1.100829675922157,32.91,59.730000000000004,4.845000000000001,39.005
8.72674,55.6286,41.947,34.69453,50.7595,8.142944,26.64719,1.219072,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,0,1,0,5.642428032297735,1.135,1.0579576369199921,36.905,75.5,26.355,26.065
11.3698,57.3708,52.429,74.65673,55.84206,11.7996,26.65671,1.218864,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,19.521233852631134,2.2399999999999998,1.143092184319209,4.24,58.18,12.955,18.735
25.2699,48.06,64.841,43.74067,52.22328,-8.71069,18.73468,1.226376,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,0,1,8.699288359025068,5.930000000000001,1.5289582703583078,31.025000000000002,92.565,27.025000000000002,2.145
12.0158,62.6582,44.90100000000001,58.47655,38.92876,-12.5957,25.49385,1.220734,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,13.881706257683202,4.995,1.0814643445707603,36.99,76.575,37.13,3.04
12.0438,58.4937,44.965,49.13478,52.95891,4.177319,27.85587,1.218393,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,0,1,1,10.665297199107012,2.92,0.9846597294790668,10.325000000000001,43.2,19.925,37.775
6.53513,51.9298,29.401999999999987,50.55953,55.43601,20.13431,30.68728,1.217956,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,0,1,1,11.164165136217166,0.785,1.143829196181204,17.595,37.975,17.61,20.285
27.5022,41.4696,74.643,45.01031,46.8417,-2.4436,33.06659,1.218661,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,9.23016547641553,6.175000000000001,1.674789749144907,9.595,85.97500000000001,11.290000000000001,32.120000000000005
26.1032,37.253,77.336,52.66073,45.07084,6.012725,37.7533,1.218918,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,11.884312396772078,7.375000000000001,1.602150573879078,2.5250000000000004,40.865,7.705,16.33
12.6363,45.884,47.602000000000004,124.2771,54.64184,10.18969,34.87152,1.21763,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,36.76617008722758,2.59,1.4821208427284769,3.57,12.325,10.55,16.200000000000003
17.6475,46.1295,51.059,52.88459,59.7325,3.676426,38.34721,1.217267,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,0,1,1,11.979409844134004,0.905,1.6503370991479946,21.855,59.245000000000005,22.02,33.67
13.5093,15.7443,72.19,73.11047,24.00226,24.00226,24.60973,1.21903,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,1,0,1,0,0,18.97944519112633,0.16,1.0952793150671765,14.5,22.05,6.565,9.21
29.2141,53.7468,70.958,26.71394,41.28193,-9.19122,19.71484,1.221046,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,1,0,,1,0,0,0,0,0,0,2.849012764681047,3.1,1.381117207289987,29.885,82.75,19.81,18.36
8.01244,56.0277,34.05799999999999,36.35321,51.4727,6.210933,28.2873,1.21845,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,0,1,0,6.225810229537235,1.2349999999999999,1.1536366111370517,30.2,57.255,31.855,39.84
9.51347,51.0345,41.80500000000001,92.38406,54.00082,-6.39548,31.32441,1.217368,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,25.695216764106252,4.465000000000001,1.0984681463147201,27.38,23.265,21.865000000000002,36.655
21.3668,37.2751,66.922,79.30341,38.52051,-6.27881,46.7164,1.211566,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,21.222624398263886,5.460000000000001,1.233353719406879,22.25,8.01,30.97,21.48
10.6258,48.7119,37.208,93.34121,58.5787,-6.3515,39.11226,1.21608,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,26.042886220334122,3.185,1.6926019016753169,7.035,11.77,27.545,35.075
14.9277,42.202,56.611000000000004,53.16264,52.47166,-4.29113,33.75144,1.218534,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,1,0,1,0,12.062790872635713,6.6000000000000005,1.533319112894864,9.15,48.97,37.475,17.245
10.5435,46.8352,51.827,43.01582,55.46626,21.26454,22.83107,1.221621,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,1,1,0,0,1,8.501311024035274,0.525,1.3479270902946534,3.225,92.655,34.14,5.98
23.1343,44.9397,60.423,96.979,58.74265,-8.79921,30.00824,1.220069,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,27.26010712480061,4.695,1.360808732462705,33.29,11.26,34.7,4.46
29.731,43.3569,82.1539,67.58185,54.13535,-6.10857,32.12279,1.226355,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,16.97740004157741,3.295,1.6889793176150572,17.490000000000002,80.295,1.02,15.955
1.41824,54.0787,6.866000000000014,117.3763,63.66316,12.79958,28.37847,1.21838,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,34.359652237545106,1.07,1.2151053566285177,16.515,46.085,23.5,28.13
30.5269,41.6167,73.71,25.56038,31.46226,-7.54668,22.91144,1.218658,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,1,0,0,0,0,2.4769394710768804,6.710000000000001,1.2561148252618295,37.205,71.50999999999999,26.945,23.565
6.63042,54.7031,38.666,121.2277,60.37667,15.4228,24.4642,1.219593,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,35.68271602417243,1.4949999999999999,1.0211218551798908,39.255,89.64,12.265,21.805
19.9549,47.0691,74.204,32.15264,42.83474,15.20903,24.02739,1.221081,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,1,0,0,0,0,4.737581576405254,5.625000000000001,0.9789675734873329,27.965,67.78999999999999,7.175,13.96
24.9796,47.7369,70.287,87.37837,52.54944,-7.8695,32.32696,1.218422,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,23.944646566970267,3.905,1.5268635237912895,16.14,24.795,9.01,19.5
38.031,36.0953,78.372,22.36813,30.51831,-6.44254,33.97603,1.216544,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,1.3944474785062848,5.66,1.0644442831830576,19.91,15.9,9.09,20.795
12.2887,45.2552,50.322,114.2226,61.08284,-7.69007,30.23616,1.220293,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,1,0,33.243173253534714,5.445,1.67021298237361,14.615,75.19,31.04,37.22
16.2996,42.3861,62.958,109.9092,74.7591,-4.5247,23.28317,1.230958,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,0,1,31.621246765411342,7.720000000000001,1.6730062458393489,13.89,86.62,25.025000000000002,11.115
19.3592,37.1443,51.72999999999999,43.28728,50.07363,13.18736,37.56512,1.218248,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,0,1,1,8.635399770622328,0.5,1.5947645919579478,23.900000000000002,27.065,29.09,6.355
35.4314,33.2997,77.411,30.28028,40.56927,-5.66716,64.35939,1.205541,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,4.269842120400069,7.33,1.5831407819939498,13.32,21.535,9.215,30.905
19.4593,40.0018,64.418,53.4902,35.43052,-6.8942,34.0663,1.215633,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,12.21076887460275,7.180000000000001,1.2226321535379345,25.38,33.760000000000005,29.225,29.505
20.8531,44.0018,68.085,87.69193,57.0895,-1.05068,31.26055,1.219661,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,24.040271009539453,4.415,1.2612782283096893,5.44,9.905,8.4,4.545
14.9021,46.9413,55.944,123.2702,45.98267,-5.08923,16.93339,1.232995,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,0,1,36.23685131001471,6.8500000000000005,1.4562902648491045,13.64,64.065,25.545,4.35
31.4098,47.3409,71.007,50.82107,49.83402,-9.91226,26.45764,1.220476,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,11.227396095801119,4.510000000000001,1.4308673290006118,31.64,23.65,11.85,3.7
19.6419,53.1474,56.089,47.15854,52.3446,-12.4793,31.58502,1.217493,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,0,1,0,1,1,9.989944314293817,3.135,1.475106943409985,28.64,28.105,39.675000000000004,29.900000000000002
8.25796,50.2157,44.05000000000001,93.80549,57.03469,-1.72301,27.92796,1.220022,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,26.157216959737642,6.87,0.9396635622515912,12.875,78.245,36.435,22.815
27.9628,48.5497,64.129,50.29648,55.35465,-11.5036,38.77759,1.217198,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,11.082024635254154,1.395,1.6897601383780567,36.695,45.37,11.815,36.625
8.18841,57.5536,46.635999999999996,97.3359,60.01931,12.22733,23.34023,1.219899,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,27.38355292605406,1.8299999999999998,0.9109914256607579,6.345,84.29,16.134999999999998,8.065000000000001
11.3033,53.2144,41.33600000000001,123.3776,60.76968,-14.9989,27.16024,1.218805,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,36.43931710388745,3.23,1.5887468739059076,31.72,43.95,38.205,22.56
16.9335,47.5684,54.94499999999999,80.35488,55.99682,-8.63409,37.50403,1.216354,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,21.53076329907881,4.125,1.6007149736463675,12.255,12.98,24.740000000000002,24.255
21.168,49.3324,59.795,98.13092,61.07744,-11.2208,37.50444,1.216664,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,27.699060288924574,3.32,1.6953392800759808,35.055,13.74,30.18,27.445
12.3035,48.3086,40.349999999999994,65.44188,55.22195,8.551581,36.83753,1.216809,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,16.34602504004614,1.64,1.6771989247155543,5.815,18.97,19.35,21.23
35.3577,33.7469,75.147,21.95239,27.64254,-6.36496,39.53779,1.212189,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,1.3007294822885662,6.795000000000001,1.1698284752471408,18.875,20.98,17.18,34.47
7.37718,54.3494,30.877999999999986,123.7187,47.10554,-16.5431,29.19537,1.219164,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,36.554019802421365,4.45,1.2180245997063794,28.23,34.25,38.825,15.635
14.5669,50.2112,58.748999999999995,41.53896,48.57904,8.195872,28.11403,1.21863,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,1,0,1,0,8.025392843833465,4.98,1.0575586671375123,28.985,51.545,15.155000000000001,26.965
11.2434,53.1374,39.655,34.43598,50.63354,11.17394,30.44736,1.217999,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,0,1,1,5.56525145032456,0.895,0.93815023510775,2.51,43.515,35.125,35.945
31.4858,38.7173,71.603,26.72051,31.89841,-4.25256,31.56451,1.215404,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,2.918137690064143,6.920000000000001,1.2243177032964199,15.975,42.86,15.765,39.335
5.4178,50.1962,23.55600000000001,115.9479,58.85631,-9.80212,17.68326,1.224236,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,0,1,33.79700474088935,3.885,1.6397571807795708,3.955,20.85,34.75,1.415
5.85176,55.3458,31.711000000000013,108.3199,75.8011,1.789207,16.90484,1.221454,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,0,1,31.17913025544658,1.4449999999999998,1.0475473461937095,35.37,88.86,16.814999999999998,3.755
11.6466,41.4839,51.703,120.6721,54.10076,5.189091,35.66479,1.218416,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,1,0,35.50544623800723,7.65,0.9247664218952495,10.23,34.525000000000006,18.68,34.725
15.1805,45.8834,67.536,116.5841,62.8505,7.658741,25.70957,1.223928,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,0,1,34.02091272223118,7.665000000000001,0.9808331605527218,7.555,89.16,14.855,19.85
5.41707,56.8853,24.066000000000003,34.69547,50.55904,-5.40436,27.85078,1.218398,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,0,1,1,5.651608788080136,2.0500000000000003,1.0530428437403772,24.665,27.59,38.49,34.865
38.972,41.0576,78.751,21.83407,34.91548,-6.81975,18.83606,1.226532,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,0,1,1.0913434373861874,7.075,1.5514717184624751,21.3,69.405,9.845,2.81
3.20363,59.0055,17.891999999999996,104.2194,60.03937,2.318977,27.75836,1.218306,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,29.792692256954723,2.515,0.9874261844695325,27.01,50.665,26.425,27.095
33.1928,42.0523,77.771,63.15293,41.06489,4.488097,37.34766,1.218039,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,15.537164471711034,2.795,1.5487365077933606,2.6100000000000003,25.475,1.4849999999999999,31.445
25.6065,40.1349,68.611,31.28384,46.03186,-8.27042,38.66197,1.215665,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,4.49930646816719,7.125000000000001,1.5962675072776549,24.37,61.215,38.945,22.875
7.88788,55.0661,35.0,65.94538,57.21052,16.70536,29.04929,1.218201,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,16.503760663180145,1.1949999999999998,1.2435196090629335,18.21,55.835,15.845,32.2
9.76381,58.5593,52.215999999999994,58.00316,53.54528,-1.03953,25.3868,1.219436,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,13.732744787186187,5.315,0.9070571922443982,23.025000000000002,54.31,24.685,5.53
19.4687,38.6479,70.99,93.28302,67.67207,1.531531,32.78706,1.225354,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,25.914165093301026,7.87,1.6044325846523906,4.88,47.025,12.88,14.635
20.765,49.2262,58.275999999999996,37.07865,45.27986,-5.94538,28.85719,1.21791,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,0,1,1,6.484282525226155,1.275,1.4685589053608354,21.075,34.22,23.12,15.200000000000001
19.9999,52.9435,72.705,90.16362,50.87043,16.77702,24.72283,1.220072,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,1,0,0,24.891388249778927,2.945,0.9195860845393931,10.565,95.755,4.33,36.76
18.5704,56.0728,66.94,33.37103,46.56414,13.02815,23.44327,1.220225,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,1,0,,1,0,0,0,0,0,0,5.170221788248579,4.205,1.0682536020771547,20.52,90.715,13.17,26.195
22.308,39.8296,64.041,77.50327,50.60677,-7.87197,47.34329,1.212165,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,20.589990245774562,4.9350000000000005,1.4883479240771758,20.91,10.36,27.62,34.095
19.2192,46.0389,66.608,78.95315,42.63333,-6.82815,26.37931,1.22387,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,20.955743390610927,7.155,0.9825106776797942,22.425,46.385,9.72,7.3100000000000005
15.5782,51.9885,57.57299999999999,85.40987,53.07166,-0.195636,27.41411,1.219677,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,0,1,1,1,0,23.246112322391298,2.62,1.2989624211086233,9.69,26.095,9.78,8.105
8.64593,55.8579,39.75399999999999,82.63919,58.35181,13.61327,28.07356,1.218444,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,22.297432515778443,1.505,1.2473233457195478,16.945,72.215,14.59,37.65
19.7379,48.1115,66.626,66.28916,47.06633,-0.55881,32.07125,1.21831,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,16.62301659424693,2.58,1.0914788592695799,35.445,22.0,2.64,32.379999999999995
27.3476,47.528,74.026,115.3681,52.18854,-10.8303,25.0599,1.220349,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,1,0,0,33.64023232320643,3.755,1.6196612393236292,34.660000000000004,53.595,6.955,26.455000000000002
16.26,49.7727,57.084999999999994,29.57306,46.11179,9.674381,26.79015,1.218675,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,1,0,1,0,3.869951297931155,5.33,1.0446871411686303,14.27,63.06,32.295,35.185
21.6015,39.2965,69.501,121.9292,49.8033,-7.19994,37.30056,1.220227,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,35.920856743830754,7.24,1.1652407580880335,33.89,31.425,12.985,24.685
14.9802,50.7323,59.894000000000005,118.6544,59.09831,-4.86597,25.07155,1.220265,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,1,1,0,0,34.78215306741026,4.165,1.6213236938281823,11.035,74.63,15.685,25.285
10.4052,59.6691,42.233000000000004,41.48051,51.8248,1.264041,26.961,1.218595,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,0,1,0,8.00549815212601,4.0,1.072214101477973,7.1850000000000005,40.2,34.345,31.19
9.94873,58.1019,46.34200000000001,51.70923,54.10034,1.49928,26.92542,1.21863,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,0,1,0,11.556239351049348,4.390000000000001,1.1271787174863532,18.455000000000002,95.995,37.585,36.19
20.7406,29.369,74.392,23.89923,35.91919,11.06471,58.1189,1.20839,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,2.0163755587534684,0.21,1.1830838543024516,12.425,95.59,35.755,19.285
27.7566,46.4909,67.466,36.07942,37.63635,-10.505,28.31356,1.217106,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,6.147837787816244,4.6000000000000005,1.271485240247311,37.31,30.265,28.025000000000002,33.685
6.08137,58.1879,28.580000000000013,125.411,50.51066,-11.0073,28.25659,1.218702,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,37.14598068247448,2.54,1.37728104140587,31.46,91.59,35.485,38.185
10.9667,52.7596,42.46000000000001,103.5639,92.55056,6.842985,29.3805,1.218289,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,29.565176089358783,1.515,1.320369219977752,30.6,33.115,13.455,24.325
10.8559,51.3607,40.831999999999994,130.4643,49.67801,-10.2117,31.22263,1.21726,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,38.91869503556866,2.84,1.2626390193601698,35.275,15.280000000000001,36.595,28.485
7.11544,55.2442,31.593999999999994,65.24815,57.52384,15.39101,29.32043,1.218098,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,16.26285857328861,1.1749999999999998,1.028359421846833,17.625,54.885,17.695,34.43
18.985,48.7513,73.864,37.92373,56.0315,10.14908,25.65222,1.220994,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,1,0,0,0,0,6.742716407510264,7.605,1.1578793538394692,2.415,64.89500000000001,18.650000000000002,6.84
18.145,49.2898,61.39,50.28446,40.18434,-4.96083,29.71282,1.221185,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,11.032397671298133,6.37,1.20533776143619,22.34,54.425000000000004,23.665,7.4
