case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_w_ncasc,x_w_pmir,x_w_pass,x_l_all,x_iss,x_vbnv,xf_w_pdiff,xf_w_ncasc,xf_w_pmir,xf_w_pass,xf_l_all,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
hard,SKY130-BGR-hard,7,15,327345,PSO,40,-50.53772,50.53772,0,1,1.221016,21.33345,52.2047,69.869,18.2,46.99624,0,0,0,0,0,0,69.0,1,-50.53772,50.53772,1.221016,21.33345,52.2047,69.869,18.2,46.99624,21137.499586962163,150000,150000,148896.0,-46.92576493429955,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.53772,50.53811,50.53772,50.53811,1,3.395,1.0,1.0,20.37,0.98,9.89175886143424,0.9046265265708956,3.395,1.0,1.0,20.37,0.98,9.89175886143424,0.9046265265708956,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,16,328345,PSO,40,-50.53455,50.53455,0,1,1.221015,21.33843,52.2058,69.87,18.2,46.994,0,0,0,0,0,0,125.0,1,-50.53455,50.53455,1.221015,21.33843,52.2058,69.87,18.2,46.994,3505.6927735935897,150000,150000,9774.0,-48.476506195671305,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.53455,50.53455,50.53455,50.53455,1,3.395,1.0,1.0,20.37,0.98,9.890988248907847,0.9,3.395,1.0,1.0,20.37,0.98,9.890988248907847,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,17,329345,PSO,40,-51.11983,51.11983,0,1,1.220674,22.24802,52.202,68.979,18.2,37.97057,0,0,0,0,0,0,145.0,1,-51.11983,51.11983,1.220674,22.24802,52.202,68.979,18.2,37.97057,10228.710148936138,150000,150000,33135.0,-47.4729545600304,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.11983,51.11983,51.11983,51.11983,1,4.16,1.0,1.0,22.505000000000003,0.755,6.761553170870072,1.2939500397099974,4.16,1.0,1.0,22.505000000000003,0.755,6.761553172335879,1.2939500401363908,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,18,330345,PSO,40,-50.96809,50.96809,0,1,1.220901,21.61345,52.2003,69.517,18.203,43.9463,0,0,0,0,0,0,93.0,1,-50.96809,50.96809,1.220901,21.61345,52.2003,69.517,18.203,43.9463,21718.807661201805,150000,150000,131936.0,-45.7791322251815,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.96809,50.96809,50.96809,50.96809,1,3.54,1.0,1.0,21.21,0.89,8.833988296073365,1.1579656981789674,3.54,1.0,1.0,21.21,0.89,8.833988296073365,1.1579656981789674,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,19,331345,PSO,40,-51.05377,51.05376,0,1,1.220819,21.73901,52.2003,69.248,18.2,41.16933,0,0,0,0,0,0,61.0,1,-51.05377,51.05377,1.220819,21.73901,52.2003,69.248,18.2,41.16933,14506.31566639617,150000,150000,35528.0,-47.43916582833887,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.05376,51.05376,51.05377,51.05377,1,3.785,1.0,1.0,22.49,0.81,7.870598777088047,1.243144701075911,3.785,1.0,1.0,22.49,0.81,7.870598778834624,1.243144700773143,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,20,332345,PSO,40,-51.09589,51.09567,0,1,1.220844,21.75842,52.2,69.393,18.2053,42.59662,0,0,0,0,0,0,124.0,1,-51.09589,51.09589,1.220844,21.75842,52.2002,69.394,18.2047,42.59662,12858.31246731244,150000,150000,32242.0,-46.50691230528203,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.09567,51.09567,51.09589,51.09589,1,3.625,1.0,1.0,21.485,0.855,8.365971018120767,1.199247541824618,3.625,1.0,1.0,21.485,0.855,8.365971021941025,1.199247543739461,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,21,333345,PSO,40,-50.60674,50.60674,0,1,1.221,21.3784,52.2,69.83,18.2007,46.60643,0,0,0,0,0,0,66.0,1,-50.60674,50.60674,1.221,21.3784,52.2,69.83,18.2007,46.60643,22334.637564105917,150000,150000,94282.0,-46.91184815325769,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.60674,50.60674,50.60674,50.60674,1,3.41,1.0,1.0,20.42,0.97,9.756576904381236,0.9937169184637932,3.41,1.0,1.0,20.42,0.97,9.756576904381236,0.9937169184637932,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,22,334345,PSO,40,-50.52217,50.52217,0,1,1.221005,21.37335,52.2018,69.862,18.2,46.71198,0,0,0,0,0,0,81.0,1,-50.52217,50.52217,1.221005,21.37335,52.2018,69.862,18.2,46.71198,3417.6670184414834,150000,150000,11472.0,-48.420570232234894,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.52217,50.52217,50.52217,50.52217,1,3.4,1.0,1.0,20.445,0.97,9.79317671990178,0.9,3.4,1.0,1.0,20.445,0.97,9.79317671990178,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,23,335345,PSO,40,-50.50746,50.50746,0,1,1.220994,21.40829,52.2055,69.844,18.2,46.51436,0,0,0,0,0,0,138.0,1,-50.50746,50.50746,1.220994,21.40829,52.2055,69.844,18.2,46.51436,4819.27060087584,150000,150000,20007.0,-46.99496355182367,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.50746,50.50746,50.50746,50.50746,1,3.405,1.0,1.0,20.455,0.965,9.724681027525486,0.9,3.405,1.0,1.0,20.455,0.965,9.724681027525486,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,24,336345,PSO,40,-50.22872,50.22872,0,1,1.22076,22.35071,52.2068,69.528,18.2,43.55505,0,0,0,0,0,0,91.0,1,-50.22872,50.22872,1.22076,22.35071,52.2068,69.528,18.2,43.55505,5287.034993261099,150000,150000,36000.0,-48.13979936155775,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.22872,50.22872,50.22872,50.22872,1,3.64,1.0,1.12,20.795,0.94,8.699833158346536,0.9,3.64,1.0,1.12,20.795,0.94,8.699833158346536,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,25,337345,PSO,40,-50.79431,50.79431,0,1,1.220943,21.53328,52.2034,69.645,18.2,45.21208,0,0,0,0,0,0,131.0,1,-50.79431,50.79431,1.220943,21.53328,52.2034,69.645,18.2,45.21208,18457.61110482924,150000,150000,64897.0,-48.83313337158915,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.79431,50.79431,50.79431,50.79431,1,3.47,1.0,1.0,20.735,0.93,9.273046454609345,1.1040972154932744,3.47,1.0,1.0,20.735,0.93,9.273046454609345,1.1040972154932744,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,26,338345,PSO,40,-51.06482,51.06482,0,1,1.22086,21.71346,52.2008,69.426,18.2,43.00924,0,0,0,0,0,0,139.0,1,-51.06482,51.06482,1.22086,21.71346,52.2008,69.426,18.2,43.00924,18135.721375396475,150000,150000,80236.0,-47.47560440026268,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.06482,51.06482,51.06482,51.06482,1,3.6,1.0,1.0,21.41,0.865,8.509055434435567,1.1877662339854669,3.6,1.0,1.0,21.41,0.865,8.509055434435567,1.1877662339854669,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,27,339345,PSO,40,-25.91319,25.91319,0,1,1.22041,24.17965,52.2,64.201,29.3889,28.22306,0,0,0,0,0,0,109.0,1,-25.91319,25.91319,1.22041,24.17965,52.2,64.201,29.3889,28.22306,4981.902001641691,150000,150000,12498.0,-22.469292171521143,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,25.91319,43.03745,25.91319,43.03745,1,5.1850000000000005,1.0,40.0,30.18,2.355,3.3808419781927217,0.9,5.1850000000000005,1.0,40.0,30.18,2.355,3.3808419781927217,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,28,340345,PSO,40,-50.53575,50.53575,0,1,1.221019,21.32843,52.2005,69.869,18.2,47.12954,0,0,0,0,0,0,17.0,1,-50.53575,50.53575,1.221019,21.32843,52.2005,69.869,18.2,47.12954,4074.689591836184,150000,150000,10052.0,-50.002179281261874,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.53575,50.53575,50.53575,50.53575,1,3.39,1.0,1.0,20.285,0.985,9.938015397879475,0.9,3.39,1.0,1.0,20.285,0.985,9.938015397879475,0.9,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,29,341345,PSO,40,-24.30589,24.30589,0,1,1.221112,21.95714,52.6138,72.343,18.2002,40.20665,0,0,0,0,0,0,76.0,1,-24.30589,24.30589,1.221112,21.95714,52.6138,72.343,18.2002,40.20665,20107.66652405262,150000,150000,146719.0,-20.9128393351289,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,24.30589,54.10791,24.30589,54.10791,1,7.1450000000000005,1.0,4.93,100.0,0.8300000000000001,7.532226967920652,1.46955153142081,7.1450000000000005,1.0,4.93,100.0,0.8300000000000001,7.532226967920652,1.46955153142081,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
